"x"	"y"	"z"	"r"	"g"	"b"	"a"
"2491"	-0.159804	-0.0871093	0.609898	110	108	88	255
"2492"	-0.156809	-0.0869964	0.603725	109	107	83	255
"2493"	-0.154102	-0.0870065	0.59957	102	99	78	255
"2494"	-0.126329	-0.0841922	0.519926	107	106	100	255
"2495"	-0.223776	-0.0760959	0.545296	87	84	77	255
"2496"	-0.222214	-0.0764476	0.547214	87	84	77	255
"2497"	-0.221314	-0.0769644	0.552172	70	68	57	255
"2498"	-0.22061	-0.0775393	0.558143	70	69	55	255
"2499"	-0.219215	-0.0779525	0.561072	100	99	85	255
"2500"	-0.215854	-0.0778677	0.554878	93	94	82	255
"2501"	-0.212817	-0.0828899	0.611802	99	103	96	255
"2502"	-0.210813	-0.0832134	0.612694	91	91	83	255
"2503"	-0.209381	-0.0837129	0.616622	104	104	96	255
"2504"	-0.208117	-0.0842738	0.62156	128	128	120	255
"2505"	-0.206639	-0.0847789	0.625486	135	135	125	255
"2506"	-0.203477	-0.0847518	0.620305	100	101	89	255
"2507"	-0.200888	-0.0849008	0.61816	101	101	91	255
"2508"	-0.197412	-0.0847481	0.610958	92	94	84	255
"2509"	-0.19266	-0.085158	0.608695	93	92	86	255
"2510"	-0.190463	-0.085423	0.608575	92	93	87	255
"2511"	-0.187422	-0.0853812	0.6034	125	126	120	255
"2512"	-0.183413	-0.0849662	0.592163	110	111	105	255
"2513"	-0.179625	-0.0846061	0.58194	121	123	115	255
"2514"	-0.17862	-0.0852991	0.588896	109	109	101	255
"2515"	-0.180259	-0.0870617	0.613024	104	104	96	255
"2516"	-0.181149	-0.0885879	0.633104	103	103	95	255
"2517"	-0.179035	-0.0889245	0.63399	86	83	76	255
"2518"	-0.175566	-0.0886892	0.625787	124	121	114	255
"2519"	-0.173023	-0.0888323	0.623645	127	126	120	255
"2520"	-0.167169	-0.0874961	0.598285	107	107	97	255
"2521"	-0.163432	-0.0870479	0.587063	138	137	121	255
"2522"	-0.161145	-0.0872418	0.585936	103	103	85	255
"2523"	-0.160499	-0.0882179	0.596918	107	105	87	255
"2524"	-0.159794	-0.0892011	0.607897	114	112	92	255
"2525"	-0.156934	-0.0891373	0.602732	107	105	80	255
"2526"	-0.154228	-0.0891365	0.598578	111	109	85	255
"2527"	-0.223588	-0.0787724	0.552299	94	94	86	255
"2528"	-0.221551	-0.079018	0.552187	107	105	95	255
"2529"	-0.220404	-0.0794941	0.556131	78	76	65	255
"2530"	-0.219016	-0.0799148	0.55906	74	73	59	255
"2531"	-0.217394	-0.0802793	0.560974	102	100	89	255
"2532"	-0.214904	-0.0804109	0.558834	92	93	81	255
"2533"	-0.214263	-0.0854697	0.617893	99	103	96	255
"2534"	-0.210873	-0.0853722	0.611698	86	87	81	255
"2535"	-0.208287	-0.0855154	0.609553	109	109	101	255
"2536"	-0.206854	-0.0860262	0.613481	121	121	111	255
"2537"	-0.206336	-0.0868486	0.622467	131	132	120	255
"2538"	-0.204106	-0.0871178	0.622345	107	108	96	255
"2539"	-0.201692	-0.0873245	0.621211	95	96	84	255
"2540"	-0.198925	-0.0874052	0.618055	94	96	86	255
"2541"	-0.193089	-0.087434	0.609722	117	119	111	255
"2542"	-0.190889	-0.0876994	0.609602	95	99	92	255
"2543"	-0.187676	-0.0875806	0.603416	129	133	126	255
"2544"	-0.183497	-0.0870717	0.591168	111	112	106	255
"2545"	-0.180526	-0.0870079	0.585998	101	103	95	255
"2546"	-0.180477	-0.0881114	0.599016	106	106	98	255
"2547"	-0.182098	-0.0899421	0.623143	112	112	104	255
"2548"	-0.181568	-0.0909346	0.634131	115	115	107	255
"2549"	-0.179146	-0.0911424	0.632997	76	73	66	255
"2550"	-0.175227	-0.0906863	0.621765	127	124	117	255
"2551"	-0.172104	-0.0905563	0.615584	123	122	116	255
"2552"	-0.167566	-0.0897528	0.59931	129	129	119	255
"2553"	-0.163824	-0.0892754	0.588088	127	128	116	255
"2554"	-0.161255	-0.0893318	0.584943	101	101	83	255
"2555"	-0.160615	-0.0903374	0.595925	118	116	98	255
"2556"	-0.16005	-0.0914184	0.607913	121	119	99	255
"2557"	-0.15732	-0.0914098	0.603757	107	105	80	255
"2558"	-0.15461	-0.0913986	0.599602	111	109	84	255
"2559"	-0.129303	-0.0882844	0.525101	107	111	104	255
"2560"	-0.223141	-0.0814314	0.558286	102	102	94	255
"2561"	-0.220865	-0.0816188	0.55716	97	95	84	255
"2562"	-0.219475	-0.0820481	0.560088	75	72	58	255
"2563"	-0.217634	-0.0823575	0.560989	88	85	71	255
"2564"	-0.216002	-0.0827289	0.562903	106	104	93	255
"2565"	-0.214147	-0.08304	0.563803	95	96	84	255
"2566"	-0.208156	-0.0875992	0.607545	101	101	93	255
"2567"	-0.206157	-0.0879278	0.608437	114	114	104	255
"2568"	-0.20528	-0.088644	0.6154	125	126	114	255
"2569"	-0.204179	-0.0892999	0.621349	134	132	121	255
"2570"	-0.202316	-0.0896992	0.62325	98	97	83	255
"2571"	-0.200083	-0.0899689	0.623128	96	96	86	255
"2572"	-0.199798	-0.0909623	0.63413	96	98	88	255
"2573"	-0.193345	-0.0896491	0.609738	92	94	86	255
"2574"	-0.190973	-0.0898483	0.608607	111	115	108	255
"2575"	-0.187929	-0.0897798	0.603432	108	112	105	255
"2576"	-0.18408	-0.0893728	0.593206	117	121	114	255
"2577"	-0.181594	-0.0894985	0.591066	98	100	92	255
"2578"	-0.181858	-0.0907742	0.606105	87	87	77	255
"2579"	-0.182833	-0.0923999	0.62619	92	92	82	255
"2580"	-0.181831	-0.0932182	0.634148	100	100	90	255
"2581"	-0.179256	-0.0933546	0.632003	74	72	62	255
"2582"	-0.174735	-0.0925926	0.616732	133	130	123	255
"2583"	-0.171772	-0.0925143	0.611562	97	96	90	255
"2584"	-0.167674	-0.0918754	0.598317	120	120	110	255
"2585"	-0.164216	-0.0915081	0.589113	126	127	115	255
"2586"	-0.161644	-0.0915568	0.585967	88	88	70	255
"2587"	-0.161005	-0.0925926	0.59695	94	92	74	255
"2588"	-0.160306	-0.0936354	0.607929	107	105	85	255
"2589"	-0.157706	-0.0936874	0.604782	111	109	84	255
"2590"	-0.155121	-0.0937375	0.601636	121	119	94	255
"2591"	-0.130071	-0.0906549	0.530153	102	106	99	255
"2592"	-0.219935	-0.0841867	0.561117	99	99	89	255
"2593"	-0.217873	-0.0844356	0.561004	87	85	74	255
"2594"	-0.216027	-0.0847485	0.561905	64	62	51	255
"2595"	-0.214175	-0.0850621	0.562805	98	99	87	255
"2596"	-0.208797	-0.0899382	0.609585	113	112	106	255
"2597"	-0.20622	-0.0900697	0.607441	114	111	104	255
"2598"	-0.204972	-0.0906702	0.61238	112	110	100	255
"2599"	-0.203696	-0.0912739	0.617319	134	130	119	255
"2600"	-0.20221	-0.0918131	0.621243	119	115	104	255
"2601"	-0.200162	-0.0921505	0.622133	98	96	86	255
"2602"	-0.198463	-0.0926255	0.625045	105	105	97	255
"2603"	-0.1943	-0.0921393	0.613799	119	120	114	255
"2604"	-0.191745	-0.092268	0.611656	89	93	86	255
"2605"	-0.18903	-0.0923261	0.608503	113	117	110	255
"2606"	-0.184664	-0.0916845	0.595243	118	119	113	255
"2607"	-0.182336	-0.0918757	0.594114	122	122	112	255
"2608"	-0.182112	-0.0929817	0.606121	122	122	112	255
"2609"	-0.182618	-0.0944493	0.623175	109	109	99	255
"2610"	-0.182095	-0.0955015	0.634164	100	98	87	255
"2611"	-0.178751	-0.0952758	0.62697	93	91	81	255
"2612"	-0.17439	-0.0945434	0.612709	134	131	124	255
"2613"	-0.171584	-0.0945225	0.608549	113	113	105	255
"2614"	-0.167927	-0.0940648	0.598333	142	142	132	255
"2615"	-0.164751	-0.0938187	0.591148	120	118	107	255
"2616"	-0.162173	-0.0938601	0.588002	118	115	101	255
"2617"	-0.161394	-0.094853	0.597975	116	113	99	255
"2618"	-0.160697	-0.095926	0.608954	109	106	90	255
"2619"	-0.158357	-0.0961183	0.607825	114	110	93	255
"2620"	-0.155763	-0.0961614	0.604678	125	124	102	255
"2621"	-0.13275	-0.0927325	0.534308	122	123	117	255
"2622"	-0.130519	-0.0928214	0.532182	96	97	91	255
"2623"	-0.219203	-0.0868451	0.566087	96	96	86	255
"2624"	-0.216913	-0.0870291	0.56496	108	109	97	255
"2625"	-0.214628	-0.0872126	0.563833	76	77	65	255
"2626"	-0.212558	-0.0874627	0.56372	108	108	98	255
"2627"	-0.207431	-0.0926233	0.612517	117	114	107	255
"2628"	-0.205227	-0.0928896	0.612397	129	126	119	255
"2629"	-0.203581	-0.0933666	0.615311	123	119	109	255
"2630"	-0.202102	-0.0939161	0.619237	143	139	129	255
"2631"	-0.200421	-0.0943974	0.622149	131	127	117	255
"2632"	-0.196766	-0.0940977	0.613936	109	109	101	255
"2633"	-0.191828	-0.0944165	0.610661	106	110	103	255
"2634"	-0.189625	-0.0946827	0.610541	108	112	105	255
"2635"	-0.185416	-0.0940793	0.598291	125	126	120	255
"2636"	-0.182751	-0.0941233	0.59514	109	109	99	255
"2637"	-0.181558	-0.0948234	0.601084	140	138	127	255
"2638"	-0.181923	-0.096262	0.61713	129	127	116	255
"2639"	-0.182202	-0.0977109	0.633171	107	105	94	255
"2640"	-0.177936	-0.0970215	0.619916	75	73	62	255
"2641"	-0.174194	-0.0965469	0.609695	123	121	111	255
"2642"	-0.171543	-0.0965891	0.606546	124	122	112	255
"2643"	-0.168179	-0.096254	0.598349	126	127	115	255
"2644"	-0.165002	-0.0959891	0.591163	118	117	103	255
"2645"	-0.162562	-0.0960982	0.589027	91	88	74	255
"2646"	-0.161922	-0.0971946	0.600009	96	93	79	255
"2647"	-0.161088	-0.0982217	0.609979	109	106	90	255
"2648"	-0.158745	-0.0984118	0.60885	112	108	91	255
"2649"	-0.156277	-0.0985242	0.606711	114	112	92	255
"2650"	-0.136359	-0.0954605	0.546526	118	119	113	255
"2651"	-0.133316	-0.0949936	0.537345	96	97	91	255
"2652"	-0.218231	-0.0894645	0.570042	91	91	81	255
"2653"	-0.215507	-0.0895077	0.566888	98	98	88	255
"2654"	-0.213429	-0.0897589	0.566774	86	86	76	255
"2655"	-0.211558	-0.0900805	0.567674	80	80	72	255
"2656"	-0.209985	-0.0957096	0.624678	105	102	96	255
"2657"	-0.206238	-0.0953993	0.61646	110	107	100	255
"2658"	-0.203465	-0.0954484	0.613304	127	124	117	255
"2659"	-0.201442	-0.0957884	0.614195	123	119	109	255
"2660"	-0.199594	-0.0962027	0.616097	151	147	137	255
"2661"	-0.193994	-0.095067	0.59676	115	115	105	255
"2662"	-0.192083	-0.0966339	0.610677	112	116	109	255
"2663"	-0.18988	-0.0969002	0.610557	78	82	75	255
"2664"	-0.185835	-0.0963397	0.599318	129	129	121	255
"2665"	-0.183002	-0.0963006	0.595156	115	112	98	255
"2666"	-0.181324	-0.0967896	0.598069	145	142	126	255
"2667"	-0.181702	-0.0982705	0.614115	131	129	111	255
"2668"	-0.181524	-0.0995323	0.627126	86	84	66	255
"2669"	-0.177425	-0.0988828	0.614883	94	91	75	255
"2670"	-0.174147	-0.0986111	0.607692	134	131	115	255
"2671"	-0.171798	-0.0987995	0.606562	136	135	121	255
"2672"	-0.169016	-0.098754	0.602403	125	126	114	255
"2673"	-0.165395	-0.0982374	0.592189	107	106	92	255
"2674"	-0.163234	-0.0984984	0.59207	116	113	99	255
"2675"	-0.162175	-0.0993893	0.600025	114	111	97	255
"2676"	-0.161209	-0.100364	0.608987	116	113	97	255
"2677"	-0.158868	-0.100552	0.607857	117	113	96	255
"2678"	-0.156273	-0.100579	0.60471	111	109	91	255
"2679"	-0.136483	-0.0974341	0.545534	116	118	110	255
"2680"	-0.133551	-0.0970247	0.53736	123	123	113	255
"2681"	-0.21852	-0.0925424	0.580076	87	87	79	255
"2682"	-0.215144	-0.0923619	0.573881	104	102	92	255
"2683"	-0.212839	-0.0925425	0.572754	111	109	99	255
"2684"	-0.210744	-0.0927959	0.572639	78	76	66	255
"2685"	-0.20865	-0.0930493	0.572524	94	91	84	255
"2686"	-0.21293	-0.0990103	0.638864	102	100	90	255
"2687"	-0.208008	-0.0982314	0.624572	122	119	112	255
"2688"	-0.204281	-0.0978971	0.616355	116	113	106	255
"2689"	-0.201514	-0.0979373	0.613199	111	107	97	255
"2690"	-0.199126	-0.0981281	0.612067	114	110	99	255
"2691"	-0.194423	-0.0973228	0.597787	147	145	134	255
"2692"	-0.197002	-0.0996612	0.624971	125	125	115	255
"2693"	-0.192338	-0.0988511	0.610693	119	121	113	255
"2694"	-0.189965	-0.09904	0.609562	100	104	97	255
"2695"	-0.186255	-0.0986054	0.600344	112	112	102	255
"2696"	-0.183418	-0.0985559	0.596183	141	138	124	255
"2697"	-0.181901	-0.099132	0.600106	141	139	121	255
"2698"	-0.181799	-0.10042	0.613121	105	103	85	255
"2699"	-0.180372	-0.101084	0.618051	91	89	71	255
"2700"	-0.177219	-0.100876	0.611869	98	95	79	255
"2701"	-0.174402	-0.100824	0.607708	101	98	82	255
"2702"	-0.171903	-0.10093	0.605568	126	127	115	255
"2703"	-0.170439	-0.101597	0.610496	109	109	99	255
"2704"	-0.165645	-0.10041	0.592205	88	86	75	255
"2705"	-0.163484	-0.100671	0.592086	109	106	92	255
"2706"	-0.162152	-0.101421	0.598023	118	115	101	255
"2707"	-0.161465	-0.102583	0.609003	124	120	103	255
"2708"	-0.159124	-0.102768	0.607873	116	113	93	255
"2709"	-0.137062	-0.0997396	0.548572	95	97	89	255
"2710"	-0.133896	-0.0991403	0.538383	91	93	83	255
"2711"	-0.219605	-0.0959823	0.59416	98	93	86	255
"2712"	-0.21558	-0.0955613	0.584925	90	86	75	255
"2713"	-0.212632	-0.0955145	0.580757	104	102	91	255
"2714"	-0.209704	-0.0954653	0.57659	106	104	93	255
"2715"	-0.207398	-0.0956435	0.575463	68	67	53	255
"2716"	-0.205492	-0.0959751	0.57636	96	95	81	255
"2717"	-0.206503	-0.0974672	0.592441	115	114	100	255
"2718"	-0.213193	-0.101299	0.638881	112	111	97	255
"2719"	-0.210352	-0.10134	0.63572	106	105	91	255
"2720"	-0.205658	-0.100597	0.622443	112	110	100	255
"2721"	-0.201954	-0.100238	0.614227	127	125	114	255
"2722"	-0.198656	-0.100032	0.608037	97	96	82	255
"2723"	-0.196283	-0.100218	0.606905	145	144	130	255
"2724"	-0.197085	-0.101836	0.623976	152	151	137	255
"2725"	-0.193287	-0.101388	0.614754	115	115	105	255
"2726"	-0.190391	-0.101335	0.610589	111	111	101	255
"2727"	-0.186507	-0.100796	0.60036	129	127	116	255
"2728"	-0.183834	-0.100816	0.597209	133	130	114	255
"2729"	-0.182641	-0.101566	0.603153	112	108	91	255
"2730"	-0.182215	-0.102728	0.614148	104	100	83	255
"2731"	-0.18	-0.102996	0.614026	86	84	66	255
"2732"	-0.177475	-0.103099	0.611885	104	102	84	255
"2733"	-0.175112	-0.103284	0.610754	145	142	126	255
"2734"	-0.172755	-0.103468	0.609623	117	118	106	255
"2735"	-0.171281	-0.104151	0.61455	112	114	106	255
"2736"	-0.166183	-0.10275	0.594239	110	112	104	255
"2737"	-0.164017	-0.103011	0.594121	124	122	111	255
"2738"	-0.162404	-0.10361	0.598039	120	117	101	255
"2739"	-0.16172	-0.104802	0.609019	122	120	102	255
"2740"	-0.159512	-0.105069	0.608898	112	109	89	255
"2741"	-0.137414	-0.101887	0.549595	116	117	111	255
"2742"	-0.213311	-0.0909606	0.516694	116	121	110	255
"2743"	-0.220206	-0.0993501	0.606214	103	100	84	255
"2744"	-0.215759	-0.0987485	0.594953	83	83	73	255
"2745"	-0.212386	-0.098535	0.588759	100	98	87	255
"2746"	-0.209446	-0.0984764	0.584591	106	105	91	255
"2747"	-0.206923	-0.0985746	0.58245	71	68	52	255
"2748"	-0.204996	-0.0989117	0.583346	74	71	55	255
"2749"	-0.20672	-0.100776	0.603472	102	99	83	255
"2750"	-0.209285	-0.103057	0.628653	102	99	83	255
"2751"	-0.207226	-0.10341	0.629542	122	121	107	255
"2752"	-0.203316	-0.10295	0.620313	122	119	103	255
"2753"	-0.199637	-0.102567	0.612099	113	110	94	255
"2754"	-0.196358	-0.102342	0.60591	96	93	79	255
"2755"	-0.194522	-0.102771	0.607812	122	121	107	255
"2756"	-0.194064	-0.103863	0.617803	148	147	133	255
"2757"	-0.190816	-0.103635	0.611616	99	97	86	255
"2758"	-0.186927	-0.103069	0.601387	128	126	115	255
"2759"	-0.184251	-0.103082	0.598235	133	130	114	255
"2760"	-0.183057	-0.103849	0.60418	130	126	109	255
"2761"	-0.18183	-0.104619	0.610122	107	103	86	255
"2762"	-0.179783	-0.10497	0.611012	85	83	65	255
"2763"	-0.177731	-0.105322	0.611901	119	117	99	255
"2764"	-0.176434	-0.106101	0.61784	133	130	116	255
"2765"	-0.173309	-0.105857	0.611659	112	112	102	255
"2766"	-0.171685	-0.106468	0.615576	108	110	102	255
"2767"	-0.166434	-0.104927	0.594255	109	110	104	255
"2768"	-0.164409	-0.105276	0.595146	105	103	93	255
"2769"	-0.162795	-0.105885	0.599064	116	113	97	255
"2770"	-0.162112	-0.107108	0.610044	125	123	105	255
"2771"	-0.160035	-0.107462	0.610932	129	126	106	255
"2772"	-0.138111	-0.104309	0.553641	80	81	75	255
"2773"	-0.233504	-0.0891213	0.504781	115	115	107	255
"2774"	-0.213311	-0.0928399	0.515694	88	95	84	255
"2775"	-0.232571	-0.106252	0.664986	133	122	91	255
"2776"	-0.220749	-0.10279	0.618265	113	111	101	255
"2777"	-0.216906	-0.102405	0.610042	100	98	88	255
"2778"	-0.213106	-0.102014	0.601821	96	94	83	255
"2779"	-0.209546	-0.101701	0.594615	91	88	72	255
"2780"	-0.206219	-0.101465	0.588423	79	77	59	255
"2781"	-0.204658	-0.101974	0.591342	82	79	63	255
"2782"	-0.204602	-0.103151	0.602357	108	105	89	255
"2783"	-0.20505	-0.104586	0.616404	114	111	95	255
"2784"	-0.203389	-0.105107	0.619318	114	111	95	255
"2785"	-0.200438	-0.105039	0.61515	106	103	87	255
"2786"	-0.197149	-0.104799	0.60896	99	96	80	255
"2787"	-0.194599	-0.104895	0.606817	114	113	99	255
"2788"	-0.193625	-0.105757	0.613775	146	145	131	255
"2789"	-0.191586	-0.106111	0.614665	111	110	96	255
"2790"	-0.187685	-0.10552	0.604435	122	119	105	255
"2791"	-0.184668	-0.105353	0.599262	126	123	107	255
"2792"	-0.18331	-0.106049	0.604196	120	116	99	255
"2793"	-0.181443	-0.106488	0.606097	83	79	62	255
"2794"	-0.180039	-0.10719	0.611028	74	72	54	255
"2795"	-0.178297	-0.10772	0.613937	137	135	117	255
"2796"	-0.177759	-0.108955	0.624925	136	133	119	255
"2797"	-0.174764	-0.108786	0.619753	117	115	104	255
"2798"	-0.173414	-0.109588	0.625689	126	127	121	255
"2799"	-0.166974	-0.107282	0.59629	105	106	100	255
"2800"	-0.164944	-0.107634	0.59718	130	128	117	255
"2801"	-0.163325	-0.108256	0.601098	126	123	107	255
"2802"	-0.162641	-0.109508	0.612078	125	123	105	255
"2803"	-0.160559	-0.109867	0.612966	132	129	109	255
"2804"	-0.233983	-0.0911214	0.50581	101	101	93	255
"2805"	-0.213986	-0.0949592	0.517736	103	107	100	255
"2806"	-0.209815	-0.0943732	0.507492	117	115	104	255
"2807"	-0.22144	-0.106388	0.631326	114	118	111	255
"2808"	-0.216977	-0.105728	0.620064	116	117	111	255
"2809"	-0.213169	-0.105317	0.611843	87	85	75	255
"2810"	-0.208815	-0.104644	0.600586	99	96	82	255
"2811"	-0.205872	-0.104564	0.596419	74	71	55	255
"2812"	-0.203521	-0.10474	0.595289	83	81	63	255
"2813"	-0.202865	-0.105692	0.603265	78	76	58	255
"2814"	-0.201796	-0.106477	0.609217	117	115	97	255
"2815"	-0.200511	-0.107178	0.614154	111	109	91	255
"2816"	-0.197762	-0.107184	0.610999	102	100	82	255
"2817"	-0.19556	-0.107451	0.610878	111	109	91	255
"2818"	-0.193706	-0.107894	0.61278	117	115	97	255
"2819"	-0.191841	-0.108338	0.614681	144	142	124	255
"2820"	-0.188276	-0.107897	0.606473	127	125	107	255
"2821"	-0.185418	-0.107807	0.60231	113	111	91	255
"2822"	-0.183563	-0.10825	0.604212	130	127	107	255
"2823"	-0.181374	-0.108515	0.604092	91	87	70	255
"2824"	-0.179819	-0.10914	0.608013	87	85	67	255
"2825"	-0.178864	-0.110129	0.615974	138	136	118	255
"2826"	-0.17863	-0.111576	0.628982	125	122	106	255
"2827"	-0.175773	-0.111485	0.624819	116	114	103	255
"2828"	-0.174559	-0.112396	0.631764	125	125	115	255
"2829"	-0.167369	-0.109557	0.597315	111	112	106	255
"2830"	-0.165337	-0.109912	0.598206	116	114	103	255
"2831"	-0.163718	-0.110544	0.602123	111	110	94	255
"2832"	-0.162897	-0.111734	0.612094	116	114	96	255
"2833"	-0.160949	-0.112188	0.613991	114	112	92	255
"2834"	-0.23472	-0.0932075	0.507856	112	114	106	255
"2835"	-0.231785	-0.0931151	0.503689	110	111	77	255
"2836"	-0.213986	-0.0968355	0.516736	127	128	122	255
"2837"	-0.208032	-0.0955435	0.498381	98	98	90	255
"2838"	-0.223741	-0.109525	0.64147	113	114	110	255
"2839"	-0.21945	-0.108927	0.631219	116	117	111	255
"2840"	-0.216404	-0.108849	0.627046	98	97	91	255
"2841"	-0.212596	-0.108415	0.618825	98	96	86	255
"2842"	-0.208636	-0.107889	0.609593	111	108	94	255
"2843"	-0.204915	-0.107445	0.601377	89	87	69	255
"2844"	-0.202741	-0.107708	0.601258	111	109	91	255
"2845"	-0.200937	-0.108151	0.603162	85	83	65	255
"2846"	-0.199488	-0.108774	0.607089	91	89	71	255
"2847"	-0.197117	-0.10895	0.605958	118	116	98	255
"2848"	-0.19546	-0.109486	0.608872	119	117	99	255
"2849"	-0.193612	-0.109934	0.610774	111	109	89	255
"2850"	-0.191581	-0.110292	0.611664	114	112	92	255
"2851"	-0.188529	-0.110103	0.606489	133	132	110	255
"2852"	-0.186003	-0.110185	0.604347	108	107	85	255
"2853"	-0.183651	-0.110359	0.603217	130	128	108	255
"2854"	-0.181627	-0.110716	0.604108	90	88	68	255
"2855"	-0.180073	-0.111352	0.608029	96	94	76	255
"2856"	-0.180368	-0.113106	0.624071	105	103	85	255
"2857"	-0.178738	-0.113751	0.627988	110	107	93	255
"2858"	-0.175731	-0.113556	0.622816	109	107	97	255
"2859"	-0.175708	-0.115236	0.637838	110	110	102	255
"2860"	-0.167766	-0.111836	0.598341	108	109	103	255
"2861"	-0.165731	-0.112194	0.599231	101	102	90	255
"2862"	-0.16425	-0.112933	0.604158	107	106	90	255
"2863"	-0.16329	-0.114056	0.61312	116	114	96	255
"2864"	-0.161475	-0.114611	0.616025	114	111	91	255
"2865"	-0.235458	-0.0953042	0.509901	107	108	102	255
"2866"	-0.232517	-0.0952018	0.505734	122	122	114	255
"2867"	-0.215114	-0.0991425	0.520806	116	120	113	255
"2868"	-0.229932	-0.114423	0.670858	91	95	88	255
"2869"	-0.221525	-0.112004	0.64035	70	75	71	255
"2870"	-0.218056	-0.111737	0.63415	91	95	88	255
"2871"	-0.215012	-0.111648	0.629977	108	110	102	255
"2872"	-0.211989	-0.111556	0.625805	96	96	88	255
"2873"	-0.208414	-0.111188	0.618598	91	92	80	255
"2874"	-0.205064	-0.110906	0.612405	78	77	63	255
"2875"	-0.202117	-0.110805	0.608237	123	120	104	255
"2876"	-0.199741	-0.110979	0.607105	96	94	76	255
"2877"	-0.197189	-0.111059	0.604962	69	67	47	255
"2878"	-0.195181	-0.111418	0.605854	97	96	74	255
"2879"	-0.192817	-0.11159	0.604723	145	144	120	255
"2880"	-0.19063	-0.111855	0.604603	146	145	123	255
"2881"	-0.187765	-0.111744	0.60044	134	133	109	255
"2882"	-0.185922	-0.112197	0.602342	132	132	106	255
"2883"	-0.183575	-0.112367	0.601212	90	89	65	255
"2884"	-0.182041	-0.113011	0.605134	92	91	69	255
"2885"	-0.179691	-0.113181	0.604004	86	83	67	255
"2886"	-0.184531	-0.117752	0.649342	86	84	66	255
"2887"	-0.178844	-0.11592	0.626995	110	108	98	255
"2888"	-0.176292	-0.116	0.624852	115	115	107	255
"2889"	-0.168163	-0.11412	0.599366	124	125	119	255
"2890"	-0.166126	-0.114482	0.600256	99	101	91	255
"2891"	-0.164643	-0.115234	0.605183	98	97	81	255
"2892"	-0.163546	-0.116284	0.613136	109	107	89	255
"2893"	-0.161732	-0.116847	0.616041	110	108	90	255
"2894"	-0.158713	-0.116525	0.609866	92	89	73	255
"2895"	-0.23376	-0.0974719	0.50981	96	98	88	255
"2896"	-0.231334	-0.0975309	0.507674	80	81	69	255
"2897"	-0.21534	-0.101111	0.520821	111	115	108	255
"2898"	-0.239366	-0.122372	0.728469	118	122	115	255
"2899"	-0.222903	-0.116154	0.657455	133	139	132	255
"2900"	-0.217042	-0.114753	0.639105	106	110	103	255
"2901"	-0.213411	-0.114372	0.631895	102	106	98	255
